"mudLogs","xmlns","xmlns:xsi","version","mudLog","uidWell","uidWellbore","uid","nameWell","nameWellbore","name","dTim","mudLogCompany","startMd","uom","endMd","uom","relatedLog","uidRef","geologyInterval","uid","typeLithology","mdTop","uom","mdBottom","uom","dTim","ropAv","uom","ropMn","uom","ropMx","uom","wobAv","uom","tqAv","uom","rpmAv","uom","wtMudAv","uom","ecdTdAv","uom","dxcAv","lithology","uid","type","codeLith","lithPc","uom","qualifier","uid","type","mdTop","uom","mdBottom","uom","abundance","uom","commonTime","dTimLastChange","chromatograph","dTim","mdBottom","uom","methAv","uom","methMn","uom","methMx","uom","ethAv","uom","ethMn","uom","ethMx","uom","propAv","uom","propMn","uom","propMx","uom","ibutAv","uom","ibutMn","uom","ibutMx","uom","nbutAv","uom","nbutMn","uom","nbutMx","uom","ipentAv","uom","ipentMn","uom","ipentMx","uom","npentAv","uom","npentMn","uom","npentMx","uom","mudGas","gasAv","uom","gasPeak","uom","gasBackgnd","uom","commonData","sourceName","dTimCreation","dTimLastChange","itemState","priv_userLastChange","priv_ipLastChange","priv_userOwner","priv_ipOwner","priv_dTimReceived"
,,,,,,,,,,,,,,,,,,,,"82RJGJ56","cuttings","4260","m","4290","m","2013-11-30T18:29:28.000Z","0.008493731892","m/s","0.0073758829","m/s","0.0074045539","m/s","58807.09331","N","24743.34992","N.m","2.666322191","c/s","1320","kg/m3","1442.274528","kg/m3","0.987674049999999",,"82RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-02T14:35:45.673Z",,"2013-11-30T17:59:18.000Z","4290","m","13294","ppm","650","ppm","23221","ppm","1461","ppm","84","ppm","2380","ppm","863","ppm","61","ppm","1302","ppm","88","ppm","7","ppm","125","ppm","263","ppm","26","ppm","365","ppm","68","ppm","9","ppm","89","ppm","93","ppm","18","ppm","120","ppm",,"25326","ppm","25377","ppm","25279","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"83RJGJ56","cuttings","4290","m","4320","m","2013-11-30T19:28:41.000Z","0.008300595565","m/s","0.0074005667","m/s","0.0074251494","m/s","47607.0643480742","N","25170.81965","N.m","2.666833923","c/s","1320","kg/m3","1442.994212","kg/m3","0.987674049999999",,"83RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-02T14:35:45.673Z",,"2013-11-30T19:19:50.000Z","4320","m","9993","ppm","12","ppm","21607","ppm","1102","ppm","31","ppm","2275","ppm","656","ppm","22","ppm","1253","ppm","68","ppm","2","ppm","121","ppm","211","ppm","7","ppm","360","ppm","57","ppm","-999","ppm","89","ppm","80","ppm","3","ppm","122","ppm",,"9175","ppm","9606","ppm","8747","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int161RJGJ56","interpreted","4290","m","4320","m","2013-11-30T19:29:57.000Z","0.008300595565","m/s","0.0074005667","m/s","0.0074251494","m/s","47607.0643480742","N","25170.81965","N.m","2.666833923","c/s","1320","kg/m3","1442.994212","kg/m3","0.987674049999999",,"int161RJGJ561","sandstone","220","100","%",,"int161RJGJ5613","argillaceous","4290","m","4320","m","7","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int161RJGJ5611","pyrite","4290","m","4320","m","7","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int161RJGJ5612","calcareous","4290","m","4320","m","1","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"84RJGJ56","cuttings","4320","m","4350","m","2013-11-30T20:44:55.000Z","0.008262643373","m/s","0.0074254499","m/s","0.0074455479","m/s","40923.7857422422","N","25026.03863","N.m","2.6664993","c/s","1320","kg/m3","1443.369653","kg/m3","0.987674049999999",,"84RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-02T14:35:45.673Z",,"2013-11-30T20:34:30.000Z","4350","m","8823","ppm","1646","ppm","12199","ppm","994","ppm","336","ppm","1255","ppm","625","ppm","308","ppm","752","ppm","68","ppm","41","ppm","81","ppm","210","ppm","137","ppm","249","ppm","60","ppm","46","ppm","68","ppm","85","ppm","67","ppm","96","ppm",,"15662","ppm","15683","ppm","15632","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int165RJGJ56","interpreted","4320","m","4350","m","2013-11-30T20:46:12.000Z","0.008262643373","m/s","0.0074254499","m/s","0.0074455479","m/s","40923.7857422422","N","25026.03863","N.m","2.6664993","c/s","1320","kg/m3","1443.369653","kg/m3","0.987674049999999",,"int165RJGJ561","sandstone","220","100","%",,"int165RJGJ5611","argillaceous","4320","m","4350","m","7","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int165RJGJ5612","pyrite","4320","m","4350","m","7","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int164RJGJ56","interpreted","4350","m","4380","m","2013-11-30T22:08:01.000Z","0.008354449973","m/s","0.0074464507","m/s","0.0074665335","m/s","46353.97565","N","25698.96058","N.m","2.666648664","c/s","1320","kg/m3","1444.263495","kg/m3","0.987674049999999",,"int164RJGJ561","sandstone","220","100","%",,"int164RJGJ5612","argillaceous","4350","m","4380","m","7","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int164RJGJ5613","pyrite","4350","m","4380","m","7","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int164RJGJ5611","argillaceous","4320","m","4350","m","7","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"85RJGJ56","cuttings","4350","m","4380","m","2013-11-30T22:07:25.000Z","0.008354449973","m/s","0.0074464507","m/s","0.0074665335","m/s","46353.97565","N","25698.96058","N.m","2.666648664","c/s","1320","kg/m3","1444.263495","kg/m3","0.987674049999999",,"85RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-02T14:35:45.673Z",,"2013-11-30T21:50:28.000Z","4380","m","9155","ppm","1483","ppm","12199","ppm","961","ppm","165","ppm","1255","ppm","573","ppm","111","ppm","717","ppm","61","ppm","13","ppm","73","ppm","188","ppm","48","ppm","221","ppm","54","ppm","18","ppm","62","ppm","77","ppm","31","ppm","88","ppm",,"11106","ppm","11378","ppm","10779","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int166RJGJ56","interpreted","4380","m","4410","m","2013-12-01T00:30:00.000Z","0.008600274503","m/s","0.0074675423","m/s","0.007492312","m/s","39616.53882","N","26156.5396","N.m","2.666175662","c/s","1320","kg/m3","1445.078492","kg/m3","0.987674049999999",,"int166RJGJ561","sandstone","220","100","%",,"int166RJGJ5612","calcareous","4380","m","4410","m","1","%",,"2013-12-01T23:24:39.821Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int166RJGJ5613","argillaceous","4380","m","4410","m","8","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int166RJGJ5611","pyrite","4380","m","4410","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"87RJGJ56","cuttings","4380","m","4410","m","2013-12-01T03:17:43.000Z","0.008600274503","m/s","0.0074675423","m/s","0.007492312","m/s","39616.53882","N","26156.5396","N.m","2.666175662","c/s","1320","kg/m3","1445.078492","kg/m3","0.987674049999999",,"87RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-01T23:24:39.821Z",,"2013-11-30T22:55:09.000Z","4410","m","14291","ppm","2095","ppm","22685","ppm","1454","ppm","247","ppm","2263","ppm","811","ppm","156","ppm","1206","ppm","80","ppm","17","ppm","114","ppm","241","ppm","54","ppm","335","ppm","64","ppm","17","ppm","84","ppm","90","ppm","29","ppm","116","ppm",,"25849","ppm","26051","ppm","25634","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int168RJGJ56","interpreted","4410","m","4440","m","2013-12-01T00:32:24.000Z","0.00844743899","m/s","0.0074924485","m/s","0.0075144719","m/s","33445.654529","N","26237.16347","N.m","2.663260225","c/s","1320","kg/m3","1445.723624","kg/m3","0.67441107",,"int168RJGJ561","sandstone","220","100","%",,"int168RJGJ5611","argillaceous","4410","m","4440","m","12","%",,"2013-12-06T09:06:34.169Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int168RJGJ5612","pyrite","4410","m","4440","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int168RJGJ5613","calcareous","4410","m","4440","m","1","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"86RJGJ56","cuttings","4410","m","4440","m","2013-12-01T03:17:43.000Z","0.00844743899","m/s","0.0074924485","m/s","0.0075144719","m/s","33445.654529","N","26237.16347","N.m","2.663260225","c/s","1320","kg/m3","1445.723624","kg/m3","0.67441107",,"86RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-06T09:06:34.169Z",,"2013-12-01T00:11:23.000Z","4440","m","11867","ppm","705","ppm","22685","ppm","1234","ppm","85","ppm","2263","ppm","701","ppm","62","ppm","1206","ppm","71","ppm","8","ppm","114","ppm","214","ppm","30","ppm","335","ppm","59","ppm","13","ppm","84","ppm","83","ppm","24","ppm","116","ppm",,"11031","ppm","11090","ppm","10947","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int167RJGJ56","interpreted","4440","m","4470","m","2013-12-01T03:19:36.000Z","0.00822459896","m/s","0.0075147433","m/s","0.0075308251","m/s","41480.5226945938","N","26763.03972","N.m","2.66426651","c/s","1320","kg/m3","1446.689201","kg/m3","0.70909061",,"int167RJGJ561","sandstone","220","100","%",,"int167RJGJ5612","argillaceous","4440","m","4470","m","12","%",,"2013-12-06T09:06:34.169Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int167RJGJ5611","argillaceous","4410","m","4440","m","12","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int167RJGJ5613","pyrite","4440","m","4470","m","10","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"88RJGJ56","cuttings","4440","m","4470","m","2013-12-01T03:17:43.000Z","0.00822459896","m/s","0.0075147433","m/s","0.0075308251","m/s","41480.5226945938","N","26763.03972","N.m","2.66426651","c/s","1320","kg/m3","1446.689201","kg/m3","0.70909061",,"88RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-06T09:06:34.169Z",,"2013-12-01T01:20:37.000Z","4470","m","8914","ppm","1987","ppm","12685","ppm","978","ppm","350","ppm","1319","ppm","603","ppm","305","ppm","780","ppm","64","ppm","40","ppm","80","ppm","198","ppm","131","ppm","244","ppm","57","ppm","43","ppm","66","ppm","81","ppm","64","ppm","93","ppm",,"6228","ppm","6289","ppm","6172","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int170RJGJ56","interpreted","4470","m","4500","m","2013-12-01T04:42:15.000Z","0.00756205566","m/s","0.0075123204","m/s","0.0075318113","m/s","52192.2656819062","N","26130.65501","N.m","2.659917818","c/s","1320","kg/m3","1447.936711","kg/m3","0.76069929",,"int170RJGJ561","sandstone","220","100","%",,"int170RJGJ5613","argillaceous","4470","m","4500","m","10","%",,"2013-12-06T09:06:34.169Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int170RJGJ5612","calcareous","4470","m","4500","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int170RJGJ5611","pyrite","4470","m","4500","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"89RJGJ56","cuttings","4470","m","4500","m","2013-12-01T03:17:43.000Z","0.00756205566","m/s","0.0075123204","m/s","0.0075318113","m/s","52192.2656819062","N","26130.65501","N.m","2.659917818","c/s","1320","kg/m3","1447.936711","kg/m3","0.76069929",,"89RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-06T09:06:34.169Z",,"2013-12-01T02:55:08.000Z","4500","m","13410","ppm","997","ppm","21749","ppm","1391","ppm","196","ppm","2208","ppm","774","ppm","147","ppm","1185","ppm","75","ppm","16","ppm","111","ppm","223","ppm","54","ppm","320","ppm","58","ppm","18","ppm","78","ppm","81","ppm","32","ppm","106","ppm",,"3155","ppm","3167","ppm","3146","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int169RJGJ56","interpreted","4500","m","4530","m","2013-12-01T04:40:33.000Z","0.006509509679","m/s","0.0074638081","m/s","0.0075131493","m/s","61053.82204","N","25975.10385","N.m","2.626463756","c/s","1320","kg/m3","1448.616284","kg/m3","0.8215272",,"int169RJGJ561","sandstone","220","100","%",,"int169RJGJ5611","argillaceous","4500","m","4530","m","10","%",,"2013-12-06T09:06:34.169Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int169RJGJ5612","pyrite","4500","m","4530","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int169RJGJ5613","calcareous","4500","m","4530","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"90RJGJ56","cuttings","4500","m","4530","m","2013-12-01T04:39:46.000Z","0.006509509679","m/s","0.0074638081","m/s","0.0075131493","m/s","61053.82204","N","25975.10385","N.m","2.626463756","c/s","1320","kg/m3","1448.616284","kg/m3","0.8215272",,"90RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-06T09:06:34.169Z",,"2013-12-01T04:26:21.000Z","4530","m","4156","ppm","294","ppm","18504","ppm","506","ppm","76","ppm","1861","ppm","347","ppm","83","ppm","1013","ppm","40","ppm","13","ppm","97","ppm","128","ppm","43","ppm","281","ppm","40","ppm","14","ppm","70","ppm","58","ppm","23","ppm","97","ppm",,"21883","ppm","21950","ppm","21848","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int172RJGJ56","interpreted","4530","m","4560","m","2013-12-01T08:17:39.000Z","0.007335208543","m/s","0.0074567262","m/s","0.0074660119","m/s","51850.37779","N","27148.2748","N.m","2.613084608872","c/s","1320","kg/m3","1448.751266","kg/m3","0.76742091",,"int172RJGJ561","sandstone","220","100","%",,"int172RJGJ5612","calcareous","4530","m","4560","m","5","%",,"2013-12-06T09:06:34.169Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int172RJGJ5611","pyrite","4530","m","4560","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int172RJGJ5613","argillaceous","4530","m","4560","m","10","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"91RJGJ56","cuttings","4530","m","4560","m","2013-12-01T08:11:45.000Z","0.007335208543","m/s","0.0074567262","m/s","0.0074660119","m/s","51850.37779","N","27148.2748","N.m","2.613084608872","c/s","1320","kg/m3","1448.751266","kg/m3","0.76742091",,"91RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-06T09:06:34.169Z",,"2013-12-01T05:45:39.000Z","4560","m","14322","ppm","2157","ppm","24734","ppm","1244","ppm","250","ppm","2247","ppm","665","ppm","179","ppm","1188","ppm","62","ppm","23","ppm","110","ppm","185","ppm","76","ppm","316","ppm","48","ppm","27","ppm","76","ppm","68","ppm","41","ppm","104","ppm",,"14828","ppm","14844","ppm","14816","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"98RJGJ56","cuttings","4540","m","4650","m","2013-12-01T13:42:21.000Z","0.00728182508201636","m/s","0.0074027278","m/s","0.0074594974","m/s","56815.4408299728","N","26500.9070980927","N.m","2.7688232719346","c/s","1320","kg/m3","1449.82091989101","kg/m3","0.790775787465939",,"98RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-06T09:06:34.169Z",,"2013-12-01T10:24:39.000Z","4650","m","6102","ppm","221","ppm","22179","ppm","495","ppm","27","ppm","1395","ppm","308","ppm","27","ppm","816","ppm","32","ppm","4","ppm","73","ppm","99","ppm","17","ppm","212","ppm","29","ppm","7","ppm","52","ppm","42","ppm","12","ppm","73","ppm",,"2568","ppm","2581","ppm","2563","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int171RJGJ56","interpreted","4560","m","4590","m","2013-12-01T08:17:39.000Z","0.006811537613","m/s","0.0074257708","m/s","0.0074582175","m/s","56404.732693","N","26069.00712","N.m","2.650943168","c/s","1320","kg/m3","1449.193193","kg/m3","0.79321159",,"int171RJGJ561","sandstone","220","100","%",,"int171RJGJ5613","argillaceous","4530","m","4560","m","10","%",,"2013-12-06T09:06:34.169Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int171RJGJ5611","argillaceous","4560","m","4590","m","14","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int171RJGJ5612","pyrite","4560","m","4590","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"92RJGJ56","cuttings","4560","m","4590","m","2013-12-01T08:11:45.000Z","0.006811537613","m/s","0.0074257708","m/s","0.0074582175","m/s","56404.732693","N","26069.00712","N.m","2.650943168","c/s","1320","kg/m3","1449.193193","kg/m3","0.79321159",,"92RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-06T09:06:34.169Z",,"2013-12-01T07:29:21.000Z","4590","m","6329","ppm","1309","ppm","17646","ppm","584","ppm","168","ppm","1253","ppm","379","ppm","108","ppm","744","ppm","40","ppm","12","ppm","67","ppm","123","ppm","41","ppm","196","ppm","36","ppm","14","ppm","52","ppm","51","ppm","24","ppm","73","ppm",,"19958","ppm","20053","ppm","19895","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"93RJGJ56","cuttings","4590","m","4620","m","2013-12-01T09:21:23.000Z","0.006876567488","m/s","0.0074035587","m/s","0.0074258742","m/s","61598.38278","N","26368.01995","N.m","2.811064536","c/s","1320","kg/m3","1449.987956","kg/m3","0.81833446",,"93RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-06T09:06:34.169Z",,"2013-12-01T09:07:59.000Z","4620","m","6504","ppm","300","ppm","22179","ppm","443","ppm","36","ppm","1395","ppm","284","ppm","31","ppm","816","ppm","29","ppm","5","ppm","73","ppm","91","ppm","19","ppm","212","ppm","27","ppm","7","ppm","51","ppm","39","ppm","12","ppm","70","ppm",,"1969","ppm","2002","ppm","1957","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int173RJGJ56","interpreted","4590","m","4620","m","2013-12-01T09:28:37.000Z","0.006876567488","m/s","0.0074035587","m/s","0.0074258742","m/s","61598.38278","N","26368.01995","N.m","2.811064536","c/s","1320","kg/m3","1449.987956","kg/m3","0.81833446",,"int173RJGJ561","sandstone","220","100","%",,"int173RJGJ5611","pyrite","4590","m","4620","m","5","%",,"2013-12-06T09:06:34.169Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int173RJGJ5612","argillaceous","4590","m","4620","m","12","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int179RJGJ56","interpreted","4620","m","4640","m","2013-12-01T13:48:45.000Z","0.0079349984469697","m/s","0.0074027278","m/s","0.0074118626","m/s","54420.7672469697","N","26245.3918030303","N.m","2.99361067878788","c/s","1320","kg/m3","1451.12059090909","kg/m3","0.777547954545455",,"int179RJGJ561","sandstone","220","100","%",,"int179RJGJ5612","pyrite","4620","m","4640","m","5","%",,"2013-12-06T09:06:34.169Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int179RJGJ5613","calcareous","4620","m","4640","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int179RJGJ5611","argillaceous","4620","m","4640","m","12","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"99RJGJ56","cuttings","4620","m","4640","m","2013-12-01T13:42:21.000Z","0.0079349984469697","m/s","0.0074027278","m/s","0.0074118626","m/s","54420.7672469697","N","26245.3918030303","N.m","2.99361067878788","c/s","1320","kg/m3","1451.12059090909","kg/m3","0.777547954545455",,"99RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-06T09:06:34.169Z",,"2013-12-01T09:50:31.000Z","4639.8","m","1824","ppm","592","ppm","2408","ppm","178","ppm","120","ppm","237","ppm","135","ppm","107","ppm","163","ppm","17","ppm","14","ppm","20","ppm","57","ppm","47","ppm","65","ppm","19","ppm","17","ppm","21","ppm","28","ppm","25","ppm","31","ppm",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int178RJGJ56","interpreted","4640","m","4650","m","2013-12-01T13:48:45.000Z","0.00828892197941176","m/s","0.0074116668","m/s","0.0074174593","m/s","58088.1653529412","N","27204.2760294118","N.m","2.77122494705882","c/s","1320","kg/m3","1451.03000588235","kg/m3","0.773700676470588",,"int178RJGJ561","sandstone","220","100","%",,"int178RJGJ5613","pyrite","4640","m","4650","m","5","%",,"2013-12-06T09:06:34.169Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int178RJGJ5611","pyrite","4640","m","4650","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int178RJGJ5612","calcareous","4640","m","4650","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int177RJGJ56","interpreted","4650","m","4660","m","2013-12-01T13:48:45.000Z","0.00807195640909091","m/s","0.0074178087","m/s","0.0074217272","m/s","71661.8645151515","N","27644.4794848485","N.m","2.99324393030303","c/s","1320","kg/m3","1451.28663333333","kg/m3","0.831317303030303",,"int177RJGJ561","sandstone","220","100","%",,"int177RJGJ5612","pyrite","4650","m","4660","m","5","%",,"2013-12-06T09:06:34.169Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int177RJGJ5611","calcareous","4650","m","4660","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int177RJGJ5613","argillaceous","4650","m","4660","m","12","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
